vehiculo,timestamp,latitud,longitud,temperatura,evento
V0272,2025-10-11 06:43:16,4.16021,-77.561668,4.44,OK
V0272,2025-10-11 06:53:52,10.726205,-70.604297,11.29,TEMP_CRITICA
V0180,2025-10-11 06:57:44,3.618666,-66.457386,6.68,OK
V0009,2025-10-11 07:01:15,-5.840034,-78.151497,5.17,OK
V0114,2025-10-11 07:05:48,6.282982,-75.488412,11.44,TEMP_CRITICA
V0326,2025-10-11 07:07:00,8.648764,-72.473082,7.24,OK
V0009,2025-10-11 07:09:49,2.982675,-69.38237,8.35,OK
V0445,2025-10-11 07:29:55,4.770819,-67.101105,5.05,OK
V0114,2025-10-11 07:30:18,-2.03456,-72.235344,7.65,OK
V0180,2025-10-11 07:38:37,12.423787,-71.864962,3.12,OK
V0180,2025-10-11 07:49:29,3.083738,-71.704573,5.05,OK
V0028,2025-10-11 07:53:54,-2.820507,-72.788106,14.29,TEMP_CRITICA
V0009,2025-10-11 08:07:31,8.243354,-68.768505,6.84,OK
V0009,2025-10-11 08:16:07,8.065455,-75.151139,10.7,TEMP_CRITICA
V0009,2025-10-11 08:16:42,9.444614,-68.398382,10.2,TEMP_CRITICA
V0180,2025-10-11 08:20:34,-0.79446,-73.638045,8.1,OK
V0410,2025-10-11 08:21:26,-5.640211,-69.248438,12.67,TEMP_CRITICA
V0272,2025-10-11 08:22:27,9.146325,-76.87961,13.46,TEMP_CRITICA
V0445,2025-10-11 08:27:58,10.440822,-71.320985,-0.49,OK
V0410,2025-10-11 08:29:10,5.361508,-76.552525,9.1,OK
V0028,2025-10-11 08:29:43,0.084342,-70.731167,8.43,OK
V0272,2025-10-11 08:31:59,-4.614403,-71.000624,10.64,TEMP_CRITICA
V0009,2025-10-11 08:36:00,9.918682,-70.95871,1.99,OK
V0445,2025-10-11 08:45:13,11.884688,-73.573182,18.5,TEMP_CRITICA
V0445,2025-10-11 08:54:34,-3.986291,-68.859574,9.9,OK
V0272,2025-10-11 09:00:32,-4.402197,-73.179865,13.64,TEMP_CRITICA
V0009,2025-10-11 09:02:39,0.223117,-72.708962,13.34,TEMP_CRITICA
V0009,2025-10-11 09:05:49,4.715177,-77.567671,12.89,TEMP_CRITICA
V0326,2025-10-11 09:07:20,-3.931445,-72.032561,3.82,OK
V0445,2025-10-11 09:11:00,7.80976,-71.417556,11.37,TEMP_CRITICA
V0272,2025-10-11 09:13:08,2.755891,-74.783591,11.33,TEMP_CRITICA
V0272,2025-10-11 09:23:11,-1.567068,-67.646979,10.42,TEMP_CRITICA
V0009,2025-10-11 09:24:35,3.112284,-73.860447,13.05,TEMP_CRITICA
V0326,2025-10-11 09:31:21,-1.845917,-67.989977,15.87,TEMP_CRITICA
V0445,2025-10-11 09:32:16,-5.653728,-72.707557,-0.45,OK
V0223,2025-10-11 09:37:53,-2.047464,-77.033446,6.84,OK
V0009,2025-10-11 09:49:02,-0.150298,-75.783162,2.39,OK
V0293,2025-10-11 10:00:26,-0.13919,-77.929156,12.41,TEMP_CRITICA
V0293,2025-10-11 10:02:10,-3.60889,-78.064364,13.13,TEMP_CRITICA
V0293,2025-10-11 10:06:28,-4.378957,-78.538527,12.87,TEMP_CRITICA
V0009,2025-10-11 10:29:33,3.061515,-68.341791,3.58,OK
V0293,2025-10-11 10:31:57,9.869043,-74.242417,-4.35,OK
V0223,2025-10-11 10:59:42,7.403608,-66.359911,7.97,OK
V0362,2025-10-11 11:37:17,-2.278278,-77.277752,3.66,OK
V0223,2025-10-11 11:43:50,-0.602677,-70.743317,6.99,OK
V0293,2025-10-11 11:54:17,-0.227649,-71.08158,5.3,OK
V0223,2025-10-11 11:55:27,2.712756,-71.32706,1.44,OK
V0022,2025-10-11 12:22:12,2.698355,-66.676793,3.78,OK
V0022,2025-10-11 12:22:13,1.620632,-70.063629,11.93,TEMP_CRITICA
V0362,2025-10-11 12:22:51,-1.072714,-76.444802,9.22,OK
V0223,2025-10-11 12:55:35,-1.173287,-66.684931,6.95,OK
V0083,2025-10-11 13:38:31,-2.299185,-71.089792,2.49,OK
V0083,2025-10-11 13:59:05,-2.734014,-76.202452,4.72,OK
V0083,2025-10-11 14:21:03,7.920879,-69.734042,7.43,OK
V0083,2025-10-11 14:29:13,1.129688,-74.587733,13.83,TEMP_CRITICA
V0083,2025-10-11 14:47:56,11.247416,-78.796832,15.58,TEMP_CRITICA
V0321,2025-10-11 15:01:16,12.184564,-76.821182,8.95,OK
V0022,2025-10-11 15:07:51,-1.537182,-72.793938,-5.18,OK
V0321,2025-10-11 15:09:07,8.654318,-74.9448,4.49,OK
V0149,2025-10-11 15:13:23,12.189842,-77.073009,10.27,TEMP_CRITICA
V0321,2025-10-11 15:42:34,0.115711,-68.321432,7.93,OK
V0321,2025-10-11 15:48:34,4.567497,-70.096082,6.24,OK
V0119,2025-10-11 15:57:40,6.069552,-75.928035,12.14,TEMP_CRITICA
V0321,2025-10-11 16:13:29,6.972472,-73.906254,14.09,TEMP_CRITICA
V0149,2025-10-11 16:25:34,6.167506,-70.655199,19.25,TEMP_CRITICA
V0149,2025-10-11 16:25:45,-0.904592,-77.399124,8.81,OK
V0196,2025-10-11 16:34:36,8.867861,-69.429302,7.06,OK
V0149,2025-10-11 16:39:13,10.463729,-73.418061,3.48,OK
V0119,2025-10-11 16:41:16,12.090197,-76.878761,10.39,TEMP_CRITICA
V0321,2025-10-11 17:08:43,-5.346629,-69.792475,6.3,OK
V0262,2025-10-11 17:21:19,12.902465,-75.808845,3.15,OK
V0119,2025-10-11 17:52:08,7.657783,-70.440616,9.17,OK
V0134,2025-10-11 18:03:01,-5.202396,-76.7779,17.21,TEMP_CRITICA
V0134,2025-10-11 18:05:24,4.619307,-76.643576,8.27,OK
V0196,2025-10-11 18:17:34,0.537946,-72.385681,9.44,OK
V0119,2025-10-11 18:28:21,-5.944902,-68.830491,9.81,OK
V0119,2025-10-11 19:02:26,8.911745,-67.868145,8.47,OK
V0119,2025-10-11 19:12:58,-1.278479,-70.811436,12.78,TEMP_CRITICA
V0119,2025-10-11 19:15:18,2.325306,-67.699402,7.55,OK
V0134,2025-10-11 19:17:04,-4.001004,-66.780045,6.26,OK
V0262,2025-10-11 19:32:04,0.40984,-71.017471,7.92,OK
V0262,2025-10-11 19:48:37,-5.457068,-67.204451,10.02,TEMP_CRITICA
V0119,2025-10-11 19:55:50,9.378841,-73.616337,9.39,OK
V0134,2025-10-11 20:04:35,12.22418,-76.544609,5.86,OK
V0493,2025-10-11 20:36:50,8.728197,-70.850245,2.26,OK
V0107,2025-10-11 20:59:24,3.951119,-71.511432,12.57,TEMP_CRITICA
V0134,2025-10-11 21:05:39,-0.281878,-75.859104,9.69,OK
V0107,2025-10-11 21:13:23,1.996183,-76.671924,1.57,OK
V0493,2025-10-11 21:13:33,5.081907,-66.253445,5.68,OK
V0257,2025-10-11 21:16:09,8.540677,-77.525933,9.76,OK
V0257,2025-10-11 21:28:51,-3.029477,-70.794187,13.55,TEMP_CRITICA
V0107,2025-10-11 21:42:59,2.400857,-74.288439,11.46,TEMP_CRITICA
V0257,2025-10-11 21:50:36,-4.408822,-72.961988,5.34,OK
V0493,2025-10-11 22:39:09,5.866018,-68.449619,11.59,TEMP_CRITICA
V0493,2025-10-11 22:40:51,4.937657,-68.795339,13.7,TEMP_CRITICA
V0493,2025-10-11 22:41:01,4.977533,-72.126823,3.85,OK
V0408,2025-10-11 23:04:59,11.669679,-69.2107,9.8,OK
V0107,2025-10-11 23:05:57,-2.718633,-71.806039,9.29,OK
V0257,2025-10-11 23:24:38,5.334911,-69.986947,14.68,TEMP_CRITICA
V0257,2025-10-11 23:27:58,11.902795,-66.615421,4.97,OK
V0196,2025-10-11 23:48:56,-4.061117,-76.506117,14.44,TEMP_CRITICA
V0196,2025-10-12 00:05:57,10.160975,-68.152702,13.03,TEMP_CRITICA
V0408,2025-10-12 00:17:16,5.080825,-76.38659,14.43,TEMP_CRITICA
V0257,2025-10-12 00:30:18,9.351689,-75.04226,16.88,TEMP_CRITICA
V0257,2025-10-12 00:30:37,1.082911,-76.277713,9.24,OK
V0408,2025-10-12 00:44:21,5.224212,-71.089186,10.41,TEMP_CRITICA
V0408,2025-10-12 01:05:54,5.568835,-66.801507,4.34,OK
V0408,2025-10-12 01:11:39,-5.31343,-66.798049,10.69,TEMP_CRITICA
V0408,2025-10-12 01:13:33,7.284571,-66.009409,0.55,OK
V0196,2025-10-12 01:38:31,2.704733,-68.320831,3.38,OK
V0196,2025-10-12 01:55:54,-2.638113,-66.510451,7.67,OK
V0173,2025-10-12 02:01:05,8.117784,-75.838566,8.3,OK
V0173,2025-10-12 02:02:27,4.247977,-76.943587,5.7,OK
V0307,2025-10-12 02:03:07,7.37661,-73.620305,13.6,TEMP_CRITICA
V0307,2025-10-12 02:10:22,7.896469,-72.617734,5.97,OK
V0307,2025-10-12 02:20:05,4.144652,-74.229457,-0.94,OK
V0343,2025-10-12 02:32:47,11.493245,-76.775528,1.67,OK
V0307,2025-10-12 02:35:33,-4.340035,-67.052743,8.83,OK
V0343,2025-10-12 03:02:40,7.159329,-66.303793,8.37,OK
V0283,2025-10-12 03:06:50,9.649368,-77.630171,9.44,OK
V0283,2025-10-12 03:24:20,-4.49351,-68.776242,-2.43,OK
V0343,2025-10-12 03:37:43,11.536742,-75.398381,10.68,TEMP_CRITICA
V0029,2025-10-12 03:43:00,-0.112545,-67.105418,4.05,OK
V0029,2025-10-12 03:45:52,3.424216,-68.261765,12.11,TEMP_CRITICA
V0307,2025-10-12 04:14:58,4.096684,-77.582404,7.2,OK
V0307,2025-10-12 04:17:02,11.950346,-72.11406,9.46,OK
V0145,2025-10-12 04:17:08,3.425674,-74.492844,13.19,TEMP_CRITICA
V0173,2025-10-12 04:23:48,-4.771047,-75.310017,-3.67,OK
V0037,2025-10-12 04:24:29,2.301205,-68.094223,1.53,OK
V0166,2025-10-12 04:32:40,-4.98913,-70.948702,10.78,TEMP_CRITICA
V0307,2025-10-12 04:33:10,-0.99802,-76.240912,4.19,OK
V0145,2025-10-12 04:33:32,3.870816,-69.600627,1.43,OK
V0153,2025-10-12 04:37:38,12.707743,-76.143505,-0.45,OK
V0146,2025-10-12 04:44:27,-0.749352,-76.982562,6.16,OK
V0343,2025-10-12 04:50:24,9.706087,-71.478222,9.59,OK
V0146,2025-10-12 05:03:24,9.952382,-70.190727,6.71,OK
V0343,2025-10-12 05:06:32,11.907803,-67.64837,11.84,TEMP_CRITICA
V0166,2025-10-12 05:07:50,-2.591325,-71.76122,5.83,OK
V0029,2025-10-12 05:08:13,-1.806222,-68.314369,10.22,TEMP_CRITICA
V0145,2025-10-12 05:11:26,5.19894,-67.485772,7.61,OK
V0037,2025-10-12 05:22:49,11.788078,-71.544498,4.39,OK
V0037,2025-10-12 05:26:51,2.45073,-70.992803,8.79,OK
V0063,2025-10-12 05:31:02,4.06779,-73.609996,4.36,OK
V0204,2025-10-12 05:31:22,-2.509591,-68.023687,3.95,OK
V0343,2025-10-12 05:34:53,-5.4811,-70.536093,11.91,TEMP_CRITICA
V0145,2025-10-12 05:36:49,5.80412,-71.8245,6.28,OK
V0063,2025-10-12 05:39:40,-4.428343,-67.428099,6.02,OK
V0285,2025-10-12 05:55:06,1.124632,-69.530757,9.41,OK
V0153,2025-10-12 06:01:50,11.856811,-67.93309,3.94,OK
V0346,2025-10-12 06:07:10,-4.34729,-69.583989,12.71,TEMP_CRITICA
V0037,2025-10-12 06:09:52,3.657752,-77.518958,5.74,OK
V0153,2025-10-12 06:15:04,12.099621,-75.701891,-0.6,OK
V0204,2025-10-12 06:20:58,-5.852699,-78.431696,7.14,OK
V0146,2025-10-12 06:27:54,3.306115,-75.466518,7.17,OK
V0346,2025-10-12 06:38:15,-0.762633,-69.882275,0.15,OK
V0461,2025-10-12 06:40:02,-5.21797,-74.191513,4.38,OK
V0146,2025-10-12 06:42:34,-4.893939,-71.976079,10.41,TEMP_CRITICA
V0204,2025-10-12 06:49:36,3.378853,-78.30241,7.31,OK
V0037,2025-10-12 06:55:13,-0.492223,-73.360383,1.18,OK
V0153,2025-10-12 07:01:43,-4.809988,-69.100929,10.57,TEMP_CRITICA
V0285,2025-10-12 07:11:07,6.844137,-71.69464,2.5,OK
V0285,2025-10-12 07:12:37,-5.282711,-70.810471,8.64,OK
V0146,2025-10-12 07:37:11,-2.74221,-75.322976,8.26,OK
V0153,2025-10-12 07:39:19,-4.98587,-77.245621,7.32,OK
V0153,2025-10-12 07:41:11,-5.097,-70.207715,8.53,OK
V0145,2025-10-12 07:50:33,8.812697,-66.065467,-2.33,OK
V0145,2025-10-12 08:12:17,0.098023,-72.011,17.48,TEMP_CRITICA
V0063,2025-10-12 08:14:58,12.6422,-69.815993,9.34,OK
V0346,2025-10-12 08:17:06,0.034089,-70.197278,3.28,OK
V0346,2025-10-12 08:17:49,11.241105,-66.23872,16.62,TEMP_CRITICA
V0285,2025-10-12 08:20:09,-1.353064,-74.762935,4.2,OK
V0037,2025-10-12 08:20:12,-1.919954,-73.969546,15.1,TEMP_CRITICA
V0346,2025-10-12 08:22:27,-4.911891,-73.830948,9.4,OK
V0145,2025-10-12 08:23:38,3.908913,-75.604292,10.09,TEMP_CRITICA
V0461,2025-10-12 08:37:54,7.143734,-66.465689,2.03,OK
V0461,2025-10-12 08:50:15,-2.053377,-72.043745,1.44,OK
V0346,2025-10-12 08:50:38,5.26312,-76.319108,16.6,TEMP_CRITICA
V0461,2025-10-12 09:25:24,9.882697,-67.179702,8.24,OK
V0063,2025-10-12 09:33:22,10.791014,-68.124663,7.31,OK
V0250,2025-10-12 11:24:43,1.510976,-72.252086,12.19,TEMP_CRITICA
V0250,2025-10-12 11:30:38,7.783505,-67.803971,9.72,OK
V0250,2025-10-12 11:36:35,12.25283,-70.823851,8.24,OK
V0250,2025-10-12 11:36:40,3.103008,-70.219947,7.41,OK
V0250,2025-10-12 12:21:28,-4.065854,-77.56917,5.32,OK
V0250,2025-10-12 12:38:36,-2.449915,-75.220517,8.92,OK
V0177,2025-10-12 13:38:57,-4.52475,-66.802447,7.12,OK
V0086,2025-10-12 14:29:38,9.832933,-77.463115,6.17,OK
V0177,2025-10-12 15:05:51,-2.173359,-77.081385,8.99,OK
V0332,2025-10-12 15:12:09,9.053993,-74.756546,12.89,TEMP_CRITICA
V0177,2025-10-12 15:13:28,4.285424,-74.7112,-1.0,OK
V0308,2025-10-12 15:21:29,5.20491,-67.364519,8.52,OK
V0308,2025-10-12 15:38:22,2.951839,-76.370809,7.81,OK
V0086,2025-10-12 15:39:46,-3.288502,-68.440966,8.43,OK
V0274,2025-10-12 16:06:24,4.074709,-74.961625,1.91,OK
V0308,2025-10-12 16:10:27,9.795775,-73.688361,7.03,OK
V0332,2025-10-12 16:12:49,-3.575064,-69.931995,11.3,TEMP_CRITICA
V0177,2025-10-12 16:27:52,-1.557297,-77.022277,3.52,OK
V0274,2025-10-12 16:31:49,-2.056382,-71.957595,8.14,OK
V0332,2025-10-12 16:35:34,1.257068,-68.119477,9.05,OK
V0274,2025-10-12 16:36:19,12.725662,-77.101505,1.79,OK
V0274,2025-10-12 16:37:48,4.595265,-76.481671,9.84,OK
V0274,2025-10-12 17:05:09,7.389952,-67.431524,-0.79,OK
V0308,2025-10-12 17:06:01,-0.593684,-67.620199,13.03,TEMP_CRITICA
V0177,2025-10-12 17:11:20,10.421199,-67.999681,7.5,OK
V0177,2025-10-12 17:12:20,1.038776,-76.489474,2.56,OK
V0308,2025-10-12 17:13:15,3.554229,-68.487092,4.7,OK
V0308,2025-10-12 17:50:36,-1.556042,-67.403919,11.99,TEMP_CRITICA
V0332,2025-10-12 18:03:58,1.634298,-78.922121,10.09,TEMP_CRITICA
V0332,2025-10-12 18:04:00,10.996361,-66.563169,14.21,TEMP_CRITICA
V0047,2025-10-12 18:09:34,8.61131,-67.73674,7.87,OK
V0274,2025-10-12 18:11:56,-4.434987,-78.982452,14.42,TEMP_CRITICA
V0274,2025-10-12 18:31:52,-0.956181,-78.237331,15.57,TEMP_CRITICA
V0195,2025-10-12 18:44:10,10.418071,-74.150119,12.96,TEMP_CRITICA
V0308,2025-10-12 19:00:43,6.671507,-70.492298,4.21,OK
V0047,2025-10-12 19:41:46,11.496006,-73.620521,18.52,TEMP_CRITICA
V0274,2025-10-12 19:48:47,-3.042492,-73.201727,8.72,OK
V0290,2025-10-12 20:02:57,-5.926102,-73.449813,9.78,OK
V0195,2025-10-12 20:08:17,7.084311,-76.25246,12.18,TEMP_CRITICA
V0163,2025-10-12 20:37:18,10.812793,-68.61285,11.31,TEMP_CRITICA
V0451,2025-10-12 20:37:47,1.845663,-70.168117,12.79,TEMP_CRITICA
V0163,2025-10-12 20:45:44,-2.10042,-72.174921,8.31,OK
V0195,2025-10-12 21:08:59,-0.593911,-71.832301,4.79,OK
V0290,2025-10-12 21:16:10,4.217214,-74.45508,6.69,OK
V0195,2025-10-12 21:24:43,8.214831,-69.276285,6.84,OK
V0327,2025-10-12 21:35:09,-2.935671,-75.441054,12.96,TEMP_CRITICA
V0451,2025-10-12 21:37:30,-1.257907,-73.61104,4.15,OK
V0195,2025-10-12 21:43:51,12.724167,-77.157308,6.02,OK
V0290,2025-10-12 21:59:35,12.385259,-75.002787,8.37,OK
V0195,2025-10-12 22:14:12,5.036821,-68.260691,17.43,TEMP_CRITICA
V0290,2025-10-12 22:16:41,5.667854,-71.406532,20.31,TEMP_CRITICA
V0290,2025-10-12 22:36:51,12.736843,-71.681219,13.63,TEMP_CRITICA
V0451,2025-10-12 22:55:06,-0.30095,-69.732783,13.47,TEMP_CRITICA
V0290,2025-10-12 22:56:02,1.509952,-73.096191,7.91,OK
V0290,2025-10-12 22:58:14,2.040274,-78.989376,6.12,OK
V0327,2025-10-12 23:18:13,0.571423,-67.373612,15.43,TEMP_CRITICA
V0043,2025-10-13 00:16:07,2.340868,-75.05521,4.95,OK
V0327,2025-10-13 00:54:12,12.406433,-71.006352,6.88,OK
V0043,2025-10-13 01:39:08,0.089483,-70.967992,17.18,TEMP_CRITICA
V0440,2025-10-13 02:24:19,-5.489855,-67.722705,15.49,TEMP_CRITICA
V0440,2025-10-13 02:39:20,-4.080371,-77.124658,2.56,OK
V0043,2025-10-13 03:37:10,10.123155,-78.326091,7.38,OK
V0440,2025-10-13 04:51:59,11.174508,-74.646759,11.12,TEMP_CRITICA
V0440,2025-10-13 04:52:38,11.951587,-71.116463,21.69,TEMP_CRITICA
V0272,2025-10-13 05:37:20,3.23895,-67.884114,8.6,OK
V0440,2025-10-13 05:40:43,4.354978,-67.776705,4.04,OK
V0272,2025-10-13 05:43:55,-9e-06,-70.176507,15.19,TEMP_CRITICA
V0272,2025-10-13 05:45:17,9.703165,-75.972913,9.91,OK
V0019,2025-10-13 06:14:44,-1.42389,-78.649049,16.47,TEMP_CRITICA
V0019,2025-10-13 06:16:55,5.874421,-69.665768,10.34,TEMP_CRITICA
V0219,2025-10-13 06:44:18,11.736082,-72.917713,6.93,OK
V0019,2025-10-13 06:54:58,6.767059,-71.469964,13.66,TEMP_CRITICA
V0272,2025-10-13 07:20:52,12.797283,-72.336837,0.48,OK
V0019,2025-10-13 07:43:00,3.511849,-68.157973,12.33,TEMP_CRITICA
V0219,2025-10-13 07:56:25,3.387161,-72.552173,7.81,OK
V0383,2025-10-13 07:59:11,12.474252,-77.022871,9.21,OK
V0088,2025-10-13 08:20:53,3.032963,-68.772024,8.66,OK
V0013,2025-10-13 08:25:05,9.730595,-78.81628,2.32,OK
V0383,2025-10-13 08:27:18,11.846807,-76.060041,6.3,OK
V0013,2025-10-13 08:31:39,11.602807,-66.082717,11.01,TEMP_CRITICA
V0272,2025-10-13 08:38:09,3.645053,-72.139391,10.75,TEMP_CRITICA
V0088,2025-10-13 08:41:29,10.352128,-76.37616,4.12,OK
V0088,2025-10-13 08:46:09,1.55763,-77.009478,13.5,TEMP_CRITICA
V0013,2025-10-13 08:50:56,7.929249,-71.176941,1.32,OK
V0383,2025-10-13 09:11:19,-4.170367,-74.559702,14.01,TEMP_CRITICA
V0019,2025-10-13 09:14:45,-1.308394,-67.941652,0.95,OK
V0088,2025-10-13 09:20:46,2.217068,-76.26209,17.26,TEMP_CRITICA
V0219,2025-10-13 09:21:50,1.049531,-78.439903,15.6,TEMP_CRITICA
V0013,2025-10-13 09:30:47,5.262243,-77.787072,6.43,OK
V0088,2025-10-13 09:32:31,3.812131,-67.272863,1.17,OK
V0383,2025-10-13 09:34:29,-5.690931,-73.918643,2.75,OK
V0383,2025-10-13 09:40:02,-2.649454,-66.084259,13.56,TEMP_CRITICA
V0013,2025-10-13 09:43:31,9.762761,-77.22233,13.2,TEMP_CRITICA
V0088,2025-10-13 09:44:54,0.093954,-77.291137,1.1,OK
V0219,2025-10-13 09:47:56,-1.520755,-70.539346,11.72,TEMP_CRITICA
V0013,2025-10-13 09:51:01,8.185004,-66.334132,9.23,OK
V0019,2025-10-13 10:09:53,5.477672,-70.489104,9.22,OK
V0383,2025-10-13 10:15:18,2.080499,-67.917805,2.82,OK
V0013,2025-10-13 10:52:49,-2.335558,-72.010272,4.48,OK
V0013,2025-10-13 11:02:26,3.958155,-73.005894,1.5,OK
V0219,2025-10-13 11:02:45,1.245404,-78.603707,14.32,TEMP_CRITICA
V0013,2025-10-13 11:09:04,-2.151653,-76.880055,0.53,OK
V0383,2025-10-13 11:15:44,-5.736004,-73.848852,8.89,OK
V0383,2025-10-13 11:57:22,2.612147,-68.150292,10.49,TEMP_CRITICA
V0192,2025-10-13 11:58:46,-4.324534,-67.475493,17.57,TEMP_CRITICA
V0192,2025-10-13 12:28:20,9.062332,-78.63519,12.89,TEMP_CRITICA
V0192,2025-10-13 13:07:30,6.706595,-75.421188,0.03,OK
V0254,2025-10-13 13:10:25,4.121718,-70.615104,5.53,OK
V0433,2025-10-13 13:27:00,8.98775,-75.006879,15.27,TEMP_CRITICA
V0290,2025-10-13 13:34:55,-5.480929,-71.517612,-0.14,OK
V0268,2025-10-13 13:36:14,11.900754,-73.154809,-4.19,OK
V0433,2025-10-13 13:40:27,10.896748,-74.108024,9.59,OK
V0192,2025-10-13 13:41:52,-5.126226,-76.465312,5.05,OK
V0268,2025-10-13 13:43:34,7.045096,-71.785203,5.32,OK
V0254,2025-10-13 13:44:19,12.196416,-73.936339,10.24,TEMP_CRITICA
V0290,2025-10-13 13:50:36,0.095504,-69.066254,13.5,TEMP_CRITICA
V0192,2025-10-13 13:50:45,0.061113,-74.496067,9.91,OK
V0290,2025-10-13 13:52:15,-0.651176,-72.511598,8.42,OK
V0268,2025-10-13 14:02:17,1.984793,-73.45229,8.12,OK
V0433,2025-10-13 14:15:16,8.406857,-68.791518,10.44,TEMP_CRITICA
V0254,2025-10-13 14:18:17,-2.506078,-71.271831,15.3,TEMP_CRITICA
V0331,2025-10-13 14:30:05,9.217722,-77.883107,7.25,OK
V0290,2025-10-13 14:31:56,-2.236116,-67.470769,9.95,OK
V0254,2025-10-13 14:39:32,-3.804676,-74.204608,12.4,TEMP_CRITICA
V0254,2025-10-13 14:42:48,9.639447,-69.000958,10.12,TEMP_CRITICA
V0331,2025-10-13 14:51:18,-5.251182,-73.674182,8.59,OK
V0392,2025-10-13 14:58:34,11.713156,-73.501966,5.31,OK
V0331,2025-10-13 14:59:11,-3.60763,-77.971363,9.12,OK
V0254,2025-10-13 15:03:39,-0.552891,-66.235365,7.37,OK
V0493,2025-10-13 15:15:34,1.304869,-73.219564,9.76,OK
V0392,2025-10-13 15:18:07,3.257941,-78.634493,10.48,TEMP_CRITICA
V0254,2025-10-13 15:18:54,-4.722628,-69.830292,13.4,TEMP_CRITICA
V0290,2025-10-13 15:26:50,8.946235,-67.740425,3.81,OK
V0268,2025-10-13 15:36:11,1.539588,-67.646937,15.12,TEMP_CRITICA
V0290,2025-10-13 15:40:31,2.246562,-73.172728,4.15,OK
V0254,2025-10-13 15:48:34,2.80656,-76.338545,10.5,TEMP_CRITICA
V0493,2025-10-13 15:49:50,9.707926,-76.124975,7.87,OK
V0392,2025-10-13 15:51:21,2.758824,-68.907439,6.11,OK
V0290,2025-10-13 15:57:26,-4.5089,-72.717662,7.07,OK
V0433,2025-10-13 16:15:45,-0.011436,-72.066404,3.04,OK
V0268,2025-10-13 16:16:04,1.218982,-71.737217,7.34,OK
V0433,2025-10-13 16:19:30,-3.733571,-73.387788,10.3,TEMP_CRITICA
V0386,2025-10-13 16:21:22,4.781741,-77.056018,9.54,OK
V0392,2025-10-13 16:21:39,-4.56559,-72.495869,13.97,TEMP_CRITICA
V0268,2025-10-13 16:22:06,9.327158,-67.953032,5.03,OK
V0392,2025-10-13 16:22:20,9.743369,-70.263501,4.97,OK
V0433,2025-10-13 16:28:34,2.59759,-66.063213,1.13,OK
V0392,2025-10-13 16:30:14,8.052903,-74.666134,9.57,OK
V0268,2025-10-13 16:31:54,8.454826,-74.989255,15.42,TEMP_CRITICA
V0062,2025-10-13 16:33:01,-0.529455,-75.615249,6.13,OK
V0290,2025-10-13 16:45:29,-4.69655,-72.543855,14.41,TEMP_CRITICA
V0392,2025-10-13 16:46:54,5.567446,-78.356801,18.54,TEMP_CRITICA
V0331,2025-10-13 16:48:17,2.580738,-66.216606,4.93,OK
V0062,2025-10-13 16:50:34,12.494538,-70.553525,5.32,OK
V0393,2025-10-13 16:55:06,-1.594207,-76.948698,12.04,TEMP_CRITICA
V0392,2025-10-13 16:57:48,10.373386,-73.990401,9.97,OK
V0392,2025-10-13 16:58:28,10.480296,-71.749332,4.22,OK
V0393,2025-10-13 17:07:33,7.245334,-71.483654,5.9,OK
V0331,2025-10-13 17:08:57,2.33739,-76.103298,13.87,TEMP_CRITICA
V0331,2025-10-13 17:32:56,5.663225,-75.632603,2.51,OK
V0393,2025-10-13 17:43:02,-0.491776,-67.811074,-0.34,OK
V0493,2025-10-13 17:44:28,12.16404,-66.044614,7.13,OK
V0386,2025-10-13 17:45:53,8.032124,-72.065604,3.64,OK
V0062,2025-10-13 17:47:21,0.828878,-70.703828,3.34,OK
V0331,2025-10-13 17:50:56,-2.445183,-69.727437,11.36,TEMP_CRITICA
V0493,2025-10-13 17:51:44,-4.278166,-66.401667,20.32,TEMP_CRITICA
V0245,2025-10-13 17:53:48,5.895471,-66.156874,2.05,OK
V0493,2025-10-13 17:57:28,-4.255483,-72.607494,15.71,TEMP_CRITICA
V0393,2025-10-13 17:57:52,1.792913,-66.746566,11.83,TEMP_CRITICA
V0331,2025-10-13 17:58:50,11.045301,-74.510836,6.96,OK
V0392,2025-10-13 18:01:58,7.478802,-67.582842,9.74,OK
V0245,2025-10-13 18:11:24,1.825099,-69.326534,4.84,OK
V0393,2025-10-13 18:16:20,-0.383651,-73.341579,4.07,OK
V0393,2025-10-13 18:16:31,5.996355,-77.072602,12.16,TEMP_CRITICA
V0331,2025-10-13 18:22:58,-2.232539,-67.408953,2.3,OK
V0393,2025-10-13 18:23:52,1.935737,-75.512475,2.99,OK
V0393,2025-10-13 18:26:43,-2.480485,-72.118859,15.05,TEMP_CRITICA
V0273,2025-10-13 18:28:29,-4.004715,-67.536847,19.1,TEMP_CRITICA
V0386,2025-10-13 18:28:58,9.172815,-66.688241,11.51,TEMP_CRITICA
V0062,2025-10-13 18:31:11,0.498857,-71.555903,1.42,OK
V0331,2025-10-13 18:31:22,11.59952,-75.250795,18.85,TEMP_CRITICA
V0392,2025-10-13 18:34:56,5.085351,-74.177901,6.13,OK
V0392,2025-10-13 18:35:25,9.9432,-72.117558,4.18,OK
V0392,2025-10-13 18:38:09,9.809922,-72.316852,-4.36,OK
V0486,2025-10-13 18:42:04,5.857935,-73.281812,6.58,OK
V0062,2025-10-13 18:53:46,9.343435,-78.629188,6.81,OK
